match_id,home_team,away_team,team_id,team_name,team_is_home,score,outcome,player_name,rank,pagerank,pagerank_pct,betweenness,minutes_played
3894608,Atlético Madrid,Cádiz,212,Atlético Madrid,True,3-2,win,José María Giménez de Vargas,14,0.022465195455301984,2.25,0.0,35
3894608,Atlético Madrid,Cádiz,212,Atlético Madrid,True,3-2,win,Javier Galán Gil,15,0.014717168388427213,1.47,0.0,15
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Lucas Gastón Robertone,1,0.11186051154319376,11.19,0.0962,85
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Juan Brandariz Movilla,2,0.10531605701665252,10.53,0.2308,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Alejandro Pozo Pozo,3,0.10013124855462678,10.01,0.1047,84
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,César Jasib Montes Castro,4,0.09325074622888228,9.33,0.1859,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Sergio Arribas Calvo,5,0.08933692233935572,8.93,0.0662,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Sergio Akieme Rodríguez,6,0.08545384548647392,8.55,0.2415,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Adrián Embarba Blázquez,7,0.078068496196475,7.81,0.0641,84
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Edgar González Estrada,8,0.07632107251527812,7.63,0.188,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Leonardo Carrilho Baptistão,9,0.07548863172718824,7.55,0.0,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Dion Lopy,10,0.07122304674372797,7.12,0.0449,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Luís Manuel Arantes Maximiano,11,0.04374961925560206,4.37,0.0,95
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Arnau Puigmal Martínez,12,0.0258958710262229,2.59,0.0,11
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Iddrisu Baba Mohammed,13,0.024273597846397984,2.43,0.0,10
3894685,Atlético Madrid,Almería,403,Almería,False,2-1,loss,Largie Ramazani,14,0.01963033351992284,1.96,0.0,11
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Jorge Resurrección Merodio,1,0.12180296330151497,12.18,0.4746,95
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Antoine Griezmann,2,0.09656584663058665,9.66,0.0952,95
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Marcos Llorente Moreno,3,0.09240921786967232,9.24,0.0683,95
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Rodrigo Javier De Paul,4,0.08627085132072193,8.63,0.0214,60
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Axel Witsel,5,0.08146153943145301,8.15,0.131,95
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Stefan Savić,6,0.075891097737663,7.59,0.0476,95
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,César Azpilicueta Tanco,7,0.07319416605216308,7.32,0.0714,74
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Ángel Martín Correa,8,0.07053374574357468,7.05,0.0143,74
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Samuel Dias Lino,9,0.0667348261228829,6.67,0.0667,74
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Saúl Ñíguez Esclapez,10,0.045424751134849645,4.54,0.0563,35
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Memphis Depay,11,0.043515934175400534,4.35,0.0913,36
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Jan Oblak,12,0.036850370952382125,3.69,0.0,95
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Álvaro Borja Morata Martín,13,0.033783188956687325,3.38,0.0,59
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Nahuel Molina Lucero,14,0.031832962222025175,3.18,0.0048,21
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,Rodrigo Riquelme Reche,15,0.022027714525980784,2.2,0.0,21
3894685,Atlético Madrid,Almería,212,Atlético Madrid,True,2-1,win,José María Giménez de Vargas,16,0.021700823822441703,2.17,0.0,21
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Mikel Vesga Arruti,1,0.1379154828316213,13.79,0.3881,94
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Iñigo Ruiz de Galarreta Etxeberria,2,0.10538807178792844,10.54,0.1524,84
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Iker Muniain Goñi,3,0.09416955881435735,9.42,0.019,65
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Iñaki Williams Arthuer,4,0.08994464208455702,8.99,0.0571,94
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Aitor Paredes Casamichana,5,0.07273543009784392,7.27,0.1667,94
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Daniel Vivian Moreno,6,0.07218848329852542,7.22,0.0857,94
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Imanol García de Albéniz Crecente,7,0.07166963484479776,7.17,0.0548,64
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Íñigo Lekue Martínez,8,0.0691280722059514,6.91,0.05,94
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Gorka Guruzeta Rodríguez,9,0.06375235106846293,6.38,0.0,65
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Nicholas Williams Arthuer,10,0.06124182318100673,6.12,0.0524,74
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Unai Simón Mendibil,11,0.04256914391593521,4.26,0.0286,94
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Asier Villalibre Molina,12,0.03325451844789161,3.33,0.0,20
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Alejandro Berenguer Remiro,13,0.029951517907915122,3.0,0.0,29
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Yuri Berchiche Izeta,14,0.028096877018036343,2.81,0.0095,30
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Unai Gómez Etxebarria,15,0.015526498128679903,1.55,0.0,29
3894553,Athletic Club,Real Betis,215,Athletic Club,True,4-2,win,Daniel García Carrillo,16,0.012467894366489322,1.25,0.0,10
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Francisco Román Alarcón Suárez,1,0.12171566823205646,12.17,0.2833,94
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Youssouf Sabaly,2,0.10053458143537877,10.05,0.2286,94
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Germán Alejandro Pezzella,3,0.09343037635758822,9.34,0.2833,94
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Marc Roca Junqué,4,0.08196484584352554,8.2,0.1095,73
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Ayoze Pérez Gutiérrez,5,0.07962210758199814,7.96,0.0286,94
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Luiz Felipe Ramos Marchi,6,0.07356512064839282,7.36,0.0976,94
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Guido Rodríguez,7,0.0727991145953949,7.28,0.0381,64
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Juan Miranda González,8,0.05151087386581977,5.15,0.0857,38
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Aitor Ruibal García,9,0.051304756106343614,5.13,0.0,56
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Abner Vinicius da Silva Santos,10,0.051123564801021947,5.11,0.0095,56
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Paul Edgar Akouokou,11,0.049889082276469585,4.99,0.0667,30
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Rodrigo Sánchez Rodriguez,12,0.048501891113653724,4.85,0.0,38
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Willian José da Silva,13,0.04141629195574621,4.14,0.0,73
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Rui Tiago Dantas da Silva,14,0.03867555727839847,3.87,0.019,94
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,José Andrés Guardado Hernández,15,0.0309225025717518,3.09,0.0,21
3894553,Athletic Club,Real Betis,218,Real Betis,False,4-2,loss,Borja Iglesias Quintas,16,0.013023665336460015,1.3,0.0,21
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Johan Andrés Mojica Palacio,1,0.1266837938568287,12.67,0.3976,93
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Lucas Torró Marset,2,0.10757203930902132,10.76,0.1952,93
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Jorge Herrando Oroz,3,0.08936858993143659,8.94,0.3048,78
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Jon Moncayola Tollar,4,0.0816624492516558,8.17,0.2143,93
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Moisés Gómez Bordonado,5,0.07765705543762583,7.77,0.119,68
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Jesús Areso Blanco,6,0.07096781972624468,7.1,0.0286,93
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Ante Budimir,7,0.06235103601075549,6.24,0.0048,69
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Unai García Lugea,8,0.05974185470277259,5.97,0.0381,93
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,José Manuel Arnáiz Díaz,9,0.05717240056333796,5.72,0.0,68
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Alejandro Catena Marugán,10,0.04785434128112743,4.79,0.0238,69
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Sergio Herrera Pirón,11,0.0476369423614568,4.76,0.0048,93
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Pablo Ibáñez Lumbreras,12,0.04729439041601866,4.73,0.0,24
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Iker Muñoz Cameros,13,0.03860645142087625,3.86,0.0262,24
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Rubén García Santos,14,0.03360423960178972,3.36,0.0,25
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Raúl García de Haro,15,0.02782287133750576,2.78,0.0,25
3894817,Osasuna,Real Madrid,422,Osasuna,True,2-4,loss,Álvaro Juan Cruz Armada,16,0.024003724791546385,2.4,0.0,15
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Toni Kroos,1,0.10647830009456613,10.65,0.3143,76
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Brahim Abdelkader Diaz,2,0.10337815639340428,10.34,0.119,71
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Ferland Mendy,3,0.10043217478132219,10.04,0.1381,84
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Aurélien Djani Tchouaméni,4,0.09572884844804408,9.57,0.2571,93
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Federico Santiago Valverde Dipetta,5,0.09556831946600139,9.56,0.119,93
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Vinícius José Paixão de Oliveira Júnior,6,0.07566220867048457,7.57,0.0,84
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Daniel Carvajal Ramos,7,0.07404959171643699,7.4,0.1833,93
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Antonio Rüdiger,8,0.0727030139517719,7.27,0.0667,93
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Rodrygo Silva de Goes,9,0.06684674991927134,6.68,0.0619,93
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Eduardo Camavinga,10,0.0562199623443411,5.62,0.0,71
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Andriy Lunin,11,0.03768235014455745,3.77,0.0,93
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Luka Modrić,12,0.03364284841734538,3.36,0.0,22
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Arda Güler,13,0.024769044164986636,2.48,0.0,9
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,José Ignacio Fernández Iglesias,14,0.022752155177679367,2.28,0.0,22
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Lucas Vázquez Iglesias,15,0.01807913234166958,1.81,0.0,17
3894817,Osasuna,Real Madrid,220,Real Madrid,False,2-4,win,Francisco José García Torres,16,0.016007143968117494,1.6,0.0476,9
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Rubén Sobrino Pozuelo,1,0.13188629770755111,13.19,0.1401,76
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Rubén Alcaraz Jiménez,2,0.12635588157394423,12.64,0.3462,94
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Javier Hernández Carrera,3,0.12434989229847221,12.43,0.217,97
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Christopher Ramos de la Flor,4,0.09458523135714494,9.46,0.0714,76
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Alejandro Fernández Iglesias,5,0.08534233807554661,8.53,0.0549,97
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Rafael Jiménez Jarque,6,0.06219482774724993,6.22,0.0549,97
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Isaac Carcelén Valencia,7,0.05970845589402451,5.97,0.1044,97
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Iván Alejo Peralta,8,0.052409169623227614,5.24,0.0055,76
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Lucas Pires Silva,9,0.05207153776827333,5.21,0.0,21
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Maximiliano Gómez González,10,0.04602403488819122,4.6,0.0714,21
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Víctor Chust García,11,0.04556118916893681,4.56,0.0,97
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Roger Martí Salvador,12,0.04269098127852861,4.27,0.0,38
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Mamadou Mbaye,13,0.028133415932171765,2.81,0.0,59
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,David Gil Mohedano,14,0.02628244051686678,2.63,0.022,97
3894678,Celta Vigo,Cádiz,552,Cádiz,False,1-1,draw,Joseba Zaldúa Bengoetxea,15,0.02240430616987042,2.24,0.011,21
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Renato Fabrizio Tapia Cortijo,1,0.11669118159259428,11.67,0.3736,97
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Óscar Mingueza García,2,0.11614948914806139,11.61,0.2582,97
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Luca de la Torre,3,0.10354044372315033,10.35,0.1264,90
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Jonathan Bamba,4,0.09755030341700938,9.76,0.0604,97
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Iago Aspas Juncal,5,0.08825117789887571,8.83,0.0165,97
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Unai Núñez Gestoso,6,0.08551348185198254,8.55,0.3022,97
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Manuel Sánchez De La Peña,7,0.07922314354470528,7.92,0.0604,80
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Hugo Sotelo,8,0.060568172492990645,6.06,0.0,44
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Carl Anders Theodor Starfelt,9,0.052089690430790585,5.21,0.0495,53
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Jørgen Strand Larsen,10,0.049404255981562756,4.94,0.0,90
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Carles Pérez Sayol,11,0.04628872882647379,4.63,0.0,44
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Kevin Vázquez Comesaña,12,0.038593464434228286,3.86,0.0,53
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Mihailo Ristić,13,0.03407337752816693,3.41,0.0714,17
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Vicente Guaita Panadero,14,0.019994338268834587,2.0,0.0,97
3894678,Celta Vigo,Cádiz,209,Celta Vigo,True,1-1,draw,Carlos Dotor González,15,0.012068750860573591,1.21,0.0,7
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Frenkie de Jong,1,0.14854156916573574,14.85,0.4396,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Jules Koundé,2,0.14283054729113884,14.28,0.467,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Andreas Christensen,3,0.09712243089692069,9.71,0.0989,45
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Oriol Romeu Vidal,4,0.09545797948356421,9.55,0.0659,74
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Ronald Federico Araújo da Silva,5,0.0874878332155144,8.75,0.2033,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,İlkay Gündoğan,6,0.08423320260370934,8.42,0.0,77
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Alejandro Balde Martínez,7,0.07081054106354738,7.08,0.0714,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Pedro González López,8,0.05892079822879678,5.89,0.0,77
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Robert Lewandowski,9,0.04594685273626784,4.59,0.0,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Abdessamad Ezzalzouli,10,0.04188961430468915,4.19,0.0,58
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Lamine Yamal Nasraoui Ebana,11,0.03291989249466549,3.29,0.0165,29
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Anssumane Fati,12,0.03256257568466359,3.26,0.0,26
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Marc-André ter Stegen,13,0.024355650286992353,2.44,0.0,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Raphael Dias Belloli,14,0.019074748148866276,1.91,0.0,103
3894536,Getafe,Barcelona,217,Barcelona,False,0-0,draw,Pablo Martín Páez Gavira,15,0.017845764394927903,1.78,0.0,26
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Djené Dakonam Ortega,1,0.14378766377652877,14.38,0.3782,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Pedro Gastón Álvarez Sosa,2,0.1224323717216547,12.24,0.1026,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Jaime Mata Arnaiz,3,0.11165275974044804,11.17,0.1667,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Damián Nicolás Suárez Suárez,4,0.10391756509292108,10.39,0.2788,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Carles Aleña Castillo,5,0.09731667468972523,9.73,0.109,64
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Nemanja Maksimović,6,0.09246916942997248,9.25,0.0032,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Juan Antonio Iglesias Sánchez,7,0.0653444646644307,6.53,0.0,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Cristian Portugués Manzanera,8,0.052135463822029916,5.21,0.0673,58
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Domingos Sousa Coutinho Meneses Duarte,9,0.05112210472886366,5.11,0.1378,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Juan Miguel Latasa Fernandez Layos,10,0.04548433353780497,4.55,0.0577,64
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Borja Mayoral Moya,11,0.038861650754443325,3.89,0.0,39
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Anthony Rubén Lozano Colón,12,0.032284008397889634,3.23,0.0,39
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,David Soria Solís,13,0.026863546574439505,2.69,0.0417,103
3894536,Getafe,Barcelona,216,Getafe,True,0-0,draw,Stefan Mitrović,14,0.01632822306884784,1.63,0.0,45
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Javier Guerra Moreno,1,0.11214320721619786,11.21,0.1245,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Thierry Rendall Correia,2,0.09783228189116391,9.78,0.185,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,José Luis García Vayá,3,0.09200663648672142,9.2,0.1346,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Diego López Noguerol,4,0.08369664827002493,8.37,0.076,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Cenk Özkacar,5,0.07935497447815998,7.94,0.1896,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Cristhian Andrey Mosquera Ibargüen,6,0.07708408658097685,7.71,0.1859,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Hugo Duro Perales,7,0.07553035124666502,7.55,0.043,85
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Dimitri Foulquier,8,0.07250720247855671,7.25,0.0577,56
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Francisco Perez Martinez,9,0.0721744333756538,7.22,0.011,68
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Sergi Canós Tenes,10,0.06278337135636997,6.28,0.011,55
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Giorgi Mamardashvili,11,0.0514268178234003,5.14,0.0586,94
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Domingos André Ribeiro Almeida,12,0.04441423858879218,4.44,0.011,39
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Jesús Vázquez Alcalde,13,0.03823419709290721,3.82,0.0055,38
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Alberto Mari Sánchez,14,0.02059701757398302,2.06,0.0,9
3894782,Granada,Valencia,207,Valencia,False,0-1,win,Peter Federico Gonzalez Carmona,15,0.02021453554042674,2.02,0.0,26
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Gerard Gumbau Garriga,1,0.12135148191831505,12.14,0.3544,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Ignasi Miquel i Pons,2,0.09646107138734561,9.65,0.1511,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Facundo Pellistri Rebollo,3,0.09603564616906374,9.6,0.1868,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Miguel Ángel Rubio Lestan,4,0.0873665343011451,8.74,0.1593,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Lucas Ariel Boyé,5,0.08609202241564501,8.61,0.0522,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Sergio Ruiz Alonso,6,0.08395487483641786,8.4,0.0,78
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Carlos Neva Tey,7,0.07545071850699633,7.55,0.1154,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Augusto Martín Batalla Barga,8,0.07350731011309455,7.35,0.044,94
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Bruno Méndez Cittadini,9,0.05781929618006444,5.78,0.0385,64
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Myrto Uzuni,10,0.04549997475728579,4.55,0.0,78
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Theo Corbeanu,11,0.044327295976172854,4.43,0.0,56
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Ricard Sánchez Sendra,12,0.04071076029709601,4.07,0.0385,30
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Kamil Jóźwiak,13,0.03685388579144255,3.69,0.0055,38
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Gonzalo Villar del Fraile,14,0.029518095024424724,2.95,0.0,16
3894782,Granada,Valencia,1049,Granada,True,0-1,loss,Douglas Matías Arezo Martínez,15,0.025051032325490316,2.51,0.0,16
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Brais Méndez Portela,1,0.11578742345952245,11.58,0.2095,78
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Mikel Merino Zazón,2,0.10944477275972231,10.94,0.1952,96
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Beñat Turrientes Imaz,3,0.10157399163175135,10.16,0.1429,96
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Jon Pacheco Dozagarat,4,0.0890255649661483,8.9,0.181,70
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Robin Aime Robert Le Normand,5,0.08575162550579674,8.58,0.2143,96
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Aritz Elustondo Irribaria,6,0.07611105688444061,7.61,0.0286,96
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Hamari Traoré,7,0.07433997935186085,7.43,0.0333,78
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Alejandro Remiro Gargallo,8,0.06757387423733446,6.76,0.081,96
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Mikel Oyarzabal Ugarte,9,0.06490214414657239,6.49,0.0071,96
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Jon Mikel Aramburu Mejías,10,0.04715200657935788,4.72,0.0429,70
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Takefusa Kubo,11,0.035364462855957304,3.54,0.0667,27
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Ander Barrenetxea Muguruza,12,0.03176220496227304,3.18,0.0476,26
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Kieran Tierney,13,0.02950831729379216,2.95,0.0571,26
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Sheraldo Becker,14,0.0290273632917163,2.9,0.0,69
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Álvaro Odriozola Arzallus,15,0.025046845910176828,2.5,0.0,18
3894872,Barcelona,Real Sociedad,210,Real Sociedad,False,2-0,loss,Arsen Zakharyan,16,0.017628366163577047,1.76,0.0,18
3894872,Barcelona,Real Sociedad,217,Barcelona,True,2-0,win,Jules Koundé,1,0.12221409474054074,12.22,0.2949,96
3894872,Barcelona,Real Sociedad,217,Barcelona,True,2-0,win,Pau Cubarsí Paredes,2,0.1173176426661763,11.73,0.4615,96
3894872,Barcelona,Real Sociedad,217,Barcelona,True,2-0,win,İlkay Gündoğan,3,0.1018396951004322,10.18,0.0449,93
3894872,Barcelona,Real Sociedad,217,Barcelona,True,2-0,win,Pedro González López,4,0.09893151759280984,9.89,0.1795,69
