match_id,home_team,away_team,team_id,team_name,team_is_home,score,outcome,player_name,rank,pagerank,pagerank_pct,betweenness,minutes_played,position,team_sf,won
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Unai Simón Mendibil,10,0.0501033390659945,5.01,0.0952,99,GK,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Unai Gómez Etxebarria,11,0.0428336467670526,4.28,0.0,73,MID,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Oihan Sancet Tirapu,12,0.0358468664476691,3.58,0.0,26,MID,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Íñigo Lekue Martínez,13,0.0328715409935503,3.29,0.0048,29,DEF,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Nicholas Williams Arthuer,14,0.0161153051160603,1.61,0.0,26,MID,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Aitor Paredes Casamichana,15,0.0126310164705321,1.26,0.0,14,DEF,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Mikel Vesga Arruti,16,0.009375,0.94,0.0,14,MID,0.20806451612903226,1
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Eric García Martret,1,0.1554860963723058,15.55,0.6026,99,DEF,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Juan Pedro Ramírez López,2,0.1256291673332449,12.56,0.2115,99,DEF,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Aleix García Serrano,3,0.1043525300391311,10.44,0.1346,99,MID,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Miguel Gutiérrez Ortega,4,0.0961265489395346,9.61,0.1026,99,DEF,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Yangel Clemente Herrera Ravelo,5,0.0872156880090525,8.72,0.0641,88,MID,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Arnau Martinez,6,0.0806172608237289,8.06,0.1346,73,DEF,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Sávio Moreira de Oliveira,7,0.0769825573974711,7.7,0.0,99,FWD,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Viktor Tsygankov,8,0.0644416761103553,6.44,0.0449,88,MID,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Iván Martín Núñez,9,0.0620156114412978,6.2,0.0,73,MID,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Paulo Dino Gazzaniga,10,0.051685393183558,5.17,0.0,99,GK,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Artem Dovbyk,11,0.0303667877707318,3.04,0.0,99,FWD,0.1130374479889043,0
